Name	Length
Sevir.7G222000.1	1539
Sevir.7G222100.2	2307
Sevir.7G222200.1	1447
Sevir.7G222300.1	1471
Sevir.7G222400.1	1677
Sevir.7G222501.1	1496
Sevir.7G222600.1	410
Sevir.7G222700.1	2003
Sevir.7G222800.1	4217
Sevir.7G222900.1	2118
Sevir.7G223000.1	847
Sevir.7G223100.1	255
Sevir.7G223200.1	1346
Sevir.7G223300.1	222
Sevir.7G223400.1	288
Sevir.7G223500.1	363
Sevir.7G223600.1	2565
Sevir.7G223700.1	3471
Sevir.7G223750.1	1505
Sevir.7G223800.1	2355
Sevir.7G223900.1	3143
Sevir.7G223950.1	2295
Sevir.7G224000.1	1523
Sevir.7G224050.1	211
Sevir.7G224100.2	3712
Sevir.7G224200.1	477
Sevir.7G224300.1	1459
Sevir.7G224400.1	673
Sevir.7G224500.1	4027
Sevir.7G224600.2	1947
Sevir.7G224700.1	2945
Sevir.7G224800.1	2050
Sevir.7G224900.1	3706
Sevir.7G225000.1	1854
Sevir.7G225050.1	801
Sevir.7G225100.1	3281
Sevir.7G225200.1	1941
Sevir.7G225300.1	1356
Sevir.7G225400.1	1371
Sevir.7G225500.1	2954
Sevir.7G225600.1	1408
Sevir.7G225700.1	2875
Sevir.7G225750.1	769
Sevir.7G225800.1	4122
Sevir.7G225900.1	2226
Sevir.7G226000.1	1539
Sevir.7G226100.1	1482
Sevir.7G226200.1	1367
Sevir.7G226300.1	1270
Sevir.7G226400.1	1800
Sevir.7G226500.1	1004
Sevir.7G226600.1	1143
Sevir.7G226700.1	312
Sevir.7G226800.1	312
Sevir.7G226900.1	309
Sevir.7G227000.1	1475
Sevir.7G227100.1	1980
Sevir.7G227150.1	731
Sevir.7G227200.1	2952
Sevir.7G227300.1	2579
Sevir.7G227400.1	1996
Sevir.7G227500.1	531
Sevir.7G227600.1	1095
Sevir.7G227700.3	2760
Sevir.7G227800.1	2574
Sevir.7G227900.1	729
Sevir.7G227950.1	336
Sevir.7G228000.1	1870
Sevir.7G228100.4	4339
Sevir.7G228200.1	1806
Sevir.7G228300.2	821
Sevir.7G228400.1	5370
Sevir.7G228500.1	2067
Sevir.7G228600.1	393
Sevir.7G228650.1	1444
Sevir.7G228700.1	3082
Sevir.7G228800.1	3031
Sevir.7G228900.2	933
Sevir.7G229000.1	2385
Sevir.7G229100.1	1753
Sevir.7G229200.1	1757
Sevir.7G229300.1	846
Sevir.7G229350.1	354
Sevir.7G229400.1	4750
Sevir.7G229500.1	2124
Sevir.7G229600.1	1328
Sevir.7G229700.1	1906
Sevir.7G229800.1	591
Sevir.7G229900.1	1334
Sevir.7G230000.1	1871
Sevir.7G230100.1	363
Sevir.7G230200.1	2716
Sevir.7G230300.1	1917
Sevir.7G230401.1	1095
Sevir.7G230500.1	1628
Sevir.7G230600.1	696
Sevir.7G230700.1	363
Sevir.7G230800.1	396
Sevir.7G230900.1	1317
Sevir.7G231000.1	3642
Sevir.7G231100.1	3614
Sevir.7G231200.1	1748
Sevir.7G231300.1	3206
Sevir.7G231400.1	1348
Sevir.7G231500.1	444
Sevir.7G231600.1	2731
Sevir.7G231700.1	4083
Sevir.7G231750.1	614
Sevir.7G231800.1	366
Sevir.7G231900.1	471
Sevir.7G232000.2	1726
Sevir.7G232100.2	1441
Sevir.7G232150.1	853
Sevir.7G232200.1	1662
Sevir.7G232300.1	980
Sevir.7G232400.1	1368
Sevir.7G232500.1	2550
Sevir.7G232600.1	2472
Sevir.7G232650.1	339
Sevir.7G232700.1	1026
Sevir.7G232800.1	1726
Sevir.7G232900.1	1268
Sevir.7G233000.1	2033
Sevir.7G233100.1	1796
Sevir.7G233200.1	1541
Sevir.7G233300.2	1607
Sevir.7G233400.1	2493
Sevir.7G233500.1	273
Sevir.7G233600.1	2517
Sevir.7G233700.1	4459
Sevir.7G233800.1	1283
Sevir.7G233900.1	1163
Sevir.7G234001.1	1072
Sevir.7G234100.1	3469
Sevir.7G234200.1	2094
Sevir.7G234300.1	2430
Sevir.7G234400.2	8714
Sevir.7G234500.2	951
Sevir.7G234600.1	423
Sevir.7G234650.1	835
Sevir.7G234701.1	834
Sevir.7G234751.1	854
Sevir.7G234800.1	1157
Sevir.7G234900.4	1215
Sevir.7G235000.1	2402
Sevir.7G235100.1	2524
Sevir.7G235200.1	1846
Sevir.7G235300.1	636
Sevir.7G235400.1	1017
Sevir.7G235500.1	4745
Sevir.7G235700.4	312
Sevir.7G235750.1	342
Sevir.7G235800.1	1552
Sevir.7G235900.1	2270
Sevir.7G236000.4	2904
Sevir.7G236100.1	1832
Sevir.7G236200.1	1073
Sevir.7G236300.1	1562
Sevir.7G236400.1	2049
Sevir.7G236466.1	285
Sevir.7G236532.1	959
Sevir.7G236600.1	1041
Sevir.7G236700.2	756
Sevir.7G236800.1	2897
Sevir.7G237000.1	2449
Sevir.7G237033.1	615
Sevir.7G237066.1	210
Sevir.7G237100.2	2030
Sevir.7G237200.1	1623
Sevir.7G237300.1	1889
Sevir.7G237400.1	1741
Sevir.7G237500.1	3047
Sevir.7G237600.3	1752
Sevir.7G237700.1	3722
Sevir.7G237800.2	1198
Sevir.7G237900.1	2993
Sevir.7G238000.1	906
Sevir.7G238100.1	1828
Sevir.7G238200.2	294
Sevir.7G238300.2	1605
Sevir.7G238500.1	456
Sevir.7G238600.3	3537
Sevir.7G238700.1	1011
Sevir.7G238800.1	1551
Sevir.7G238900.1	1436
Sevir.7G239000.1	1407
Sevir.7G239100.1	510
Sevir.7G239200.1	589
Sevir.7G239300.1	1161
Sevir.7G239400.1	1611
Sevir.7G239450.1	374
Sevir.7G239500.1	1237
Sevir.7G239600.1	2550
Sevir.7G239700.1	4101
Sevir.7G239800.1	1024
Sevir.7G239900.1	1277
Sevir.7G240000.1	844
Sevir.7G240100.1	1453
Sevir.7G240200.1	219
Sevir.7G240250.1	227
Sevir.7G240300.2	2293
Sevir.7G240400.3	818
Sevir.7G240501.1	3540
Sevir.7G240600.1	2355
Sevir.7G240700.1	1199
Sevir.7G240800.1	1617
Sevir.7G240900.1	1790
Sevir.7G241001.1	470
Sevir.7G241100.1	2340
Sevir.7G241200.1	1103
Sevir.7G241300.1	1903
Sevir.7G241400.1	999
Sevir.7G241500.2	1751
Sevir.7G241550.1	487
Sevir.7G241600.1	969
Sevir.7G241700.1	531
Sevir.7G241801.1	1412
Sevir.7G241900.1	1386
Sevir.7G241950.1	2926
Sevir.7G242000.1	546
Sevir.7G242050.1	461
Sevir.7G242100.1	1033
Sevir.7G242200.1	2376
Sevir.7G242300.1	1150
Sevir.7G242400.1	3571
Sevir.7G242500.1	3648
Sevir.7G242550.1	398
Sevir.7G242600.1	1809
Sevir.7G242700.1	3874
Sevir.7G242800.1	2020
Sevir.7G243000.1	1784
Sevir.7G243100.1	2027
Sevir.7G243200.1	1344
Sevir.7G243300.1	1845
Sevir.7G243400.1	4546
Sevir.7G243450.1	3960
Sevir.7G243501.1	621
Sevir.7G243551.1	685
Sevir.7G243600.10	4525
Sevir.7G243666.1	186
Sevir.7G243732.1	1090
Sevir.7G243800.1	1545
Sevir.7G243900.1	876
Sevir.7G244000.1	2073
Sevir.7G244100.1	1262
Sevir.7G244200.1	3279
Sevir.7G244300.1	1650
Sevir.7G244400.1	989
Sevir.7G244500.1	3079
Sevir.7G244600.1	2400
Sevir.7G244700.2	2019
Sevir.7G244800.1	769
Sevir.7G244900.1	2575
Sevir.7G245000.1	3463
Sevir.7G245100.1	3938
Sevir.7G245200.1	3425
Sevir.7G245300.1	1961
Sevir.7G245350.1	1297
Sevir.7G245400.1	1165
Sevir.7G245500.1	1301
Sevir.7G245600.1	3741
Sevir.7G245700.1	2712
Sevir.7G245800.1	3021
Sevir.7G245900.1	1369
Sevir.7G245950.1	1589
Sevir.7G246000.1	2621
Sevir.7G246050.1	1365
Sevir.7G246100.1	2039
Sevir.7G246200.1	1018
Sevir.7G246300.1	2416
Sevir.7G246350.1	2673
Sevir.7G246400.2	2462
Sevir.7G246500.1	2190
Sevir.7G246550.1	702
Sevir.7G246601.1	792
Sevir.7G246651.1	765
Sevir.7G246700.1	1425
Sevir.7G246800.1	3538
Sevir.7G246900.1	1241
Sevir.7G247000.1	1590
Sevir.7G247050.1	183
Sevir.7G247100.1	1405
Sevir.7G247200.1	711
Sevir.7G247300.1	2145
Sevir.7G247400.1	6538
Sevir.7G247500.1	298
Sevir.7G247600.1	1982
Sevir.7G247700.2	2765
Sevir.7G247750.1	1001
Sevir.7G247800.1	2460
Sevir.7G247900.1	222
Sevir.7G248000.1	2504
Sevir.7G248100.1	1281
Sevir.7G248200.1	3537
Sevir.7G248266.1	4722
Sevir.7G248332.1	4015
Sevir.7G248400.1	1687
Sevir.7G248500.1	1374
Sevir.7G248600.1	3876
Sevir.7G248700.2	3664
Sevir.7G248900.1	822
Sevir.7G248950.1	1634
Sevir.7G249001.1	1365
Sevir.7G249051.1	3622
Sevir.7G249100.1	772
Sevir.7G249200.1	1518
Sevir.7G249250.1	3921
Sevir.7G249300.1	1455
Sevir.7G249400.1	1269
Sevir.7G249500.1	2029
Sevir.7G249600.2	711
Sevir.7G249700.1	1147
Sevir.7G249800.1	1155
Sevir.7G249900.1	849
Sevir.7G250000.1	381
Sevir.7G250100.1	3662
Sevir.7G250200.1	1220
Sevir.7G250300.1	1355
Sevir.7G250400.1	1073
Sevir.7G250500.1	2411
Sevir.7G250600.1	2136
Sevir.7G250650.1	153
Sevir.7G250700.1	1754
Sevir.7G250750.1	883
Sevir.7G250800.1	717
Sevir.7G250875.1	1319
Sevir.7G250950.1	1201
Sevir.7G251025.1	610
Sevir.7G251100.1	624
Sevir.7G251200.1	1855
Sevir.7G251300.1	1091
Sevir.7G251400.1	4198
Sevir.7G251500.1	1751
Sevir.7G251600.1	1286
Sevir.7G251700.1	477
Sevir.7G251900.1	3757
Sevir.7G252000.1	2207
Sevir.7G252100.1	1849
Sevir.7G252200.1	2069
Sevir.7G252300.1	3472
Sevir.7G252400.1	1596
Sevir.7G252500.1	1438
Sevir.7G252600.1	5810
Sevir.7G252700.1	2714
Sevir.7G252750.1	394
Sevir.7G252800.1	3152
Sevir.7G252900.1	1442
Sevir.7G253000.1	719
Sevir.7G253100.1	6152
Sevir.7G253200.2	5699
Sevir.7G253250.1	342
Sevir.7G253300.2	345
Sevir.7G253400.1	363
Sevir.7G253500.1	1826
Sevir.7G253600.1	1332
Sevir.7G253700.1	621
Sevir.7G253800.2	3255
Sevir.7G253850.1	5778
Sevir.7G253900.1	318
Sevir.7G253950.1	6446
Sevir.7G254000.1	2183
Sevir.7G254100.1	1554
Sevir.7G254200.1	2390
Sevir.7G254301.1	1755
Sevir.7G254400.1	1829
Sevir.7G254500.1	2242
Sevir.7G254600.1	2466
Sevir.7G254700.1	1144
Sevir.7G254800.1	360
Sevir.7G254900.1	360
Sevir.7G255000.1	312
Sevir.7G255100.1	1784
Sevir.7G255150.1	303
Sevir.7G255200.1	318
Sevir.7G255250.1	209
Sevir.7G255300.1	779
Sevir.7G255400.1	720
Sevir.7G255500.1	1090
Sevir.7G255600.1	2766
Sevir.7G255700.1	4221
Sevir.7G255800.2	2969
Sevir.7G255900.1	1392
Sevir.7G256000.2	2677
Sevir.7G256100.1	2679
Sevir.7G256200.1	617
Sevir.7G256300.1	2534
Sevir.7G256400.1	518
Sevir.7G256501.1	728
Sevir.7G256600.1	1023
Sevir.7G256800.1	1047
Sevir.7G256900.1	1092
Sevir.7G257000.1	1107
Sevir.7G257100.1	1131
Sevir.7G257200.1	1062
Sevir.7G257300.1	1948
Sevir.7G257400.1	2382
Sevir.7G257500.1	2252
Sevir.7G257600.1	1944
Sevir.7G257700.1	1572
Sevir.7G257800.1	5399
Sevir.7G257900.1	108
Sevir.7G258000.1	1851
Sevir.7G258050.1	354
Sevir.7G258100.1	1386
Sevir.7G258400.1	460
Sevir.7G258475.1	10065
Sevir.7G258550.1	330
Sevir.7G258625.1	1110
Sevir.7G258700.1	3850
Sevir.7G258800.1	361
Sevir.7G258900.1	2494
Sevir.7G259000.1	1351
Sevir.7G259100.4	480
Sevir.7G259200.1	2244
Sevir.7G259300.1	471
Sevir.7G259400.1	802
Sevir.7G259500.1	1366
Sevir.7G259600.1	645
Sevir.7G259700.1	4346
Sevir.7G259800.1	1566
Sevir.7G259900.1	1891
Sevir.7G260000.1	2084
Sevir.7G260050.1	9189
Sevir.7G260100.1	898
Sevir.7G260200.1	795
Sevir.7G260300.1	1812
Sevir.7G260350.1	1190
Sevir.7G260400.1	3861
Sevir.7G260500.1	944
Sevir.7G260600.1	959
Sevir.7G260700.1	3229
Sevir.7G260800.1	3237
Sevir.7G260900.2	1618
Sevir.7G261000.2	2564
Sevir.7G261100.1	1869
Sevir.7G261200.1	1197
Sevir.7G261300.1	1900
Sevir.7G261350.1	1881
Sevir.7G261400.1	1728
Sevir.7G261500.1	1627
Sevir.7G261600.1	2086
Sevir.7G261700.1	1125
Sevir.7G261800.1	1494
Sevir.7G261875.1	5111
Sevir.7G261950.1	2183
Sevir.7G262000.1	2047
Sevir.7G262025.1	1279
Sevir.7G262100.2	1445
Sevir.7G262200.2	2683
Sevir.7G262250.1	159
Sevir.7G262300.1	1433
Sevir.7G262400.1	567
Sevir.7G262500.1	2210
Sevir.7G262600.1	2265
Sevir.7G262700.1	1754
Sevir.7G262800.1	2779
Sevir.7G262900.1	3100
Sevir.7G263000.1	714
Sevir.7G263101.1	3489
Sevir.7G263200.1	3332
Sevir.7G263250.1	2319
Sevir.7G263300.1	672
Sevir.7G263400.1	3037
Sevir.7G263500.2	2858
Sevir.7G263600.1	1292
Sevir.7G263700.1	336
Sevir.7G263800.1	3104
Sevir.7G263900.1	3176
Sevir.7G264000.1	2974
Sevir.7G264100.1	3033
Sevir.7G264200.1	3195
Sevir.7G264300.3	3511
Sevir.7G264400.1	2481
Sevir.7G264466.1	2011
Sevir.7G264532.1	1621
Sevir.7G264600.1	1707
Sevir.7G264700.1	2268
Sevir.7G264800.1	1234
Sevir.7G264901.1	285
Sevir.7G265000.1	1024
Sevir.7G265100.1	835
Sevir.7G265200.1	258
Sevir.7G265300.1	1219
Sevir.7G265400.1	896
Sevir.7G265500.1	806
Sevir.7G265600.1	1030
Sevir.7G265700.1	5151
Sevir.7G265800.2	1043
Sevir.7G265900.1	845
Sevir.7G266100.1	2542
Sevir.7G266200.3	4833
Sevir.7G266300.1	2590
Sevir.7G266400.1	1167
Sevir.7G266500.1	2312
Sevir.7G266600.1	1514
Sevir.7G266700.1	1944
Sevir.7G266800.1	2926
Sevir.7G266900.1	2357
Sevir.7G267000.1	537
Sevir.7G267100.1	3898
Sevir.7G267133.1	1548
Sevir.7G267166.1	574
Sevir.7G267200.1	2017
Sevir.7G267300.1	1009
Sevir.7G267401.1	4024
Sevir.7G267500.2	2548
Sevir.7G267600.1	2137
Sevir.7G267700.1	2263
Sevir.7G267733.1	411
Sevir.7G267766.1	615
Sevir.7G267800.1	974
Sevir.7G267900.1	939
Sevir.7G268000.1	742
Sevir.7G268050.1	1060
Sevir.7G268100.1	1338
Sevir.7G268200.1	1245
Sevir.7G268300.1	714
Sevir.7G268400.1	481
Sevir.7G268450.1	545
Sevir.7G268500.1	760
Sevir.7G268600.1	780
Sevir.7G268700.1	1434
Sevir.7G268800.1	1005
Sevir.7G268850.1	1458
Sevir.7G268900.1	3930
Sevir.7G269000.1	1373
Sevir.7G269050.1	456
Sevir.7G269100.1	2822
Sevir.7G269200.1	468
Sevir.7G269300.1	2876
Sevir.7G269400.1	132
Sevir.7G269500.1	2333
Sevir.7G269600.1	4341
Sevir.7G269700.2	926
Sevir.7G269801.1	1868
Sevir.7G269900.1	1275
Sevir.7G270000.1	1589
Sevir.7G270100.1	1114
Sevir.7G270200.1	4436
Sevir.7G270300.1	1443
Sevir.7G270400.1	998
Sevir.7G270500.1	494
Sevir.7G270600.1	669
Sevir.7G270700.1	213
Sevir.7G270800.1	1397
Sevir.7G270900.1	2713
Sevir.7G271000.1	2145
Sevir.7G271100.1	1850
Sevir.7G271200.1	1702
Sevir.7G271300.1	3150
Sevir.7G271400.1	3238
Sevir.7G271500.1	1224
Sevir.7G271600.1	2134
Sevir.7G271700.2	1055
Sevir.7G271800.1	2417
Sevir.7G271900.1	964
Sevir.7G272000.2	1249
Sevir.7G272100.1	387
Sevir.7G272200.1	793
Sevir.7G272300.1	1906
Sevir.7G272400.1	1473
Sevir.7G272500.2	4677
Sevir.7G272601.1	1361
Sevir.7G272700.1	2593
Sevir.7G272800.1	6169
Sevir.7G272900.1	1597
Sevir.7G273000.1	2761
Sevir.7G273101.1	911
Sevir.7G273200.1	2535
Sevir.7G273300.1	2755
Sevir.7G273400.1	361
Sevir.7G273500.1	670
Sevir.7G273600.1	2469
Sevir.7G273650.1	1462
Sevir.7G273701.1	702
Sevir.7G273751.1	1871
Sevir.7G273800.1	2913
Sevir.7G273900.1	1168
Sevir.7G274000.1	2377
Sevir.7G274100.1	3102
Sevir.7G274150.1	1200
Sevir.7G274200.1	1674
Sevir.7G274300.1	954
Sevir.7G274400.2	3083
Sevir.7G274450.1	289
Sevir.7G274500.2	3854
Sevir.7G274600.1	995
Sevir.7G274700.1	4435
Sevir.7G274800.1	1329
Sevir.7G274900.1	336
Sevir.7G275000.1	1074
Sevir.7G275100.1	994
Sevir.7G275200.1	2912
Sevir.7G275300.1	1808
Sevir.7G275400.1	2055
Sevir.7G275501.1	2211
Sevir.7G275600.1	1826
Sevir.7G275700.1	2474
Sevir.7G275800.2	1836
Sevir.7G275850.1	1451
Sevir.7G275900.1	2245
Sevir.7G276001.1	1639
Sevir.7G276101.1	147
Sevir.7G276201.1	351
Sevir.7G276300.1	2434
Sevir.7G276400.1	3131
Sevir.7G276500.1	1211
Sevir.7G276600.1	2866
Sevir.7G276700.1	2860
Sevir.7G276800.1	360
Sevir.7G276900.1	504
Sevir.7G277000.1	627
Sevir.7G277100.1	3121
Sevir.7G277200.1	2130
Sevir.7G277300.1	2498
Sevir.7G277400.1	753
Sevir.7G277450.1	2011
Sevir.7G277500.1	2014
Sevir.7G277600.1	1200
Sevir.7G277700.1	597
Sevir.7G277800.4	3007
Sevir.7G277900.1	537
Sevir.7G278000.1	3269
Sevir.7G278100.1	1969
Sevir.7G278200.1	3446
Sevir.7G278300.1	1820
Sevir.7G278400.1	1346
Sevir.7G278500.1	886
Sevir.7G278566.1	2377
Sevir.7G278632.1	1030
Sevir.7G278700.1	998
Sevir.7G278800.1	3046
Sevir.7G278900.1	153
Sevir.7G279000.1	1316
Sevir.7G279100.1	1525
Sevir.7G279200.1	2915
Sevir.7G279300.1	2103
Sevir.7G279350.1	452
Sevir.7G279400.1	2075
Sevir.7G279500.1	1785
Sevir.7G279600.1	1839
Sevir.7G279650.1	147
Sevir.7G279700.1	1079
Sevir.7G279800.1	1456
Sevir.7G279900.1	1822
Sevir.7G280000.1	2099
Sevir.7G280100.1	2809
Sevir.7G280200.1	2272
Sevir.7G280300.1	3506
Sevir.7G280400.1	2313
Sevir.7G280500.1	1045
Sevir.7G280600.1	1039
Sevir.7G280700.1	2044
Sevir.7G280800.1	860
Sevir.7G280833.1	537
Sevir.7G280866.1	354
Sevir.7G280900.1	2210
Sevir.7G281000.1	1125
Sevir.7G281100.1	5157
Sevir.7G281200.1	552
Sevir.7G281300.1	2145
Sevir.7G281400.1	1847
Sevir.7G281501.1	2703
Sevir.7G281600.1	2234
Sevir.7G281700.1	1899
Sevir.7G281800.1	873
Sevir.7G281900.1	483
Sevir.7G282000.1	390
Sevir.7G282100.1	2133
Sevir.7G282200.1	1703
Sevir.7G282250.1	652
Sevir.7G282300.1	1562
Sevir.7G282400.2	5320
Sevir.7G282466.1	1494
Sevir.7G282532.1	917
Sevir.7G282600.1	2590
Sevir.7G282700.1	261
Sevir.7G282800.1	2150
Sevir.7G282900.1	2338
Sevir.7G283000.1	4100
Sevir.7G283100.2	2821
Sevir.7G283200.1	756
Sevir.7G283300.1	2539
Sevir.7G283400.1	1301
Sevir.7G283500.1	1310
Sevir.7G283600.1	6589
Sevir.7G283700.1	1263
Sevir.7G283800.1	2947
Sevir.7G283900.1	705
Sevir.7G284000.1	1453
Sevir.7G284066.1	1828
Sevir.7G284132.1	1937
Sevir.7G284200.1	1181
Sevir.7G284300.1	1948
Sevir.7G284400.2	2810
Sevir.7G284500.1	2869
Sevir.7G284600.1	1190
Sevir.7G284700.2	1192
Sevir.7G284800.1	1093
Sevir.7G285000.1	2502
Sevir.7G285100.1	915
Sevir.7G285200.1	2114
Sevir.7G285300.1	458
Sevir.7G285400.1	1395
Sevir.7G285501.1	1086
Sevir.7G285600.1	1004
Sevir.7G285700.2	1572
Sevir.7G285800.1	2741
Sevir.7G285900.2	2551
Sevir.7G286000.1	2093
Sevir.7G286100.1	2486
Sevir.7G286200.1	1364
Sevir.7G286266.1	743
Sevir.7G286332.1	836
Sevir.7G286400.1	791
Sevir.7G286433.1	156
Sevir.7G286466.1	673
Sevir.7G286500.1	3054
Sevir.7G286550.1	1943
Sevir.7G286601.1	913
Sevir.7G286651.1	647
Sevir.7G286701.1	1709
Sevir.7G286751.1	943
Sevir.7G286800.1	1809
Sevir.7G286900.1	2034
Sevir.7G287000.1	1652
Sevir.7G287100.1	1934
Sevir.7G287200.1	1111
Sevir.7G287300.2	2740
Sevir.7G287400.1	2299
Sevir.7G287500.1	2435
Sevir.7G287600.1	3137
Sevir.7G287700.4	3083
Sevir.7G287750.1	670
Sevir.7G287800.1	1836
Sevir.7G287900.1	1477
Sevir.7G287950.1	776
Sevir.7G288000.1	2339
Sevir.7G288100.1	2463
Sevir.7G288150.1	180
Sevir.7G288200.1	237
Sevir.7G288300.1	1939
Sevir.7G288400.1	1533
Sevir.7G288500.1	2031
Sevir.7G288601.1	180
Sevir.7G288700.1	2531
Sevir.7G288800.1	243
Sevir.7G288901.1	1773
Sevir.7G289000.1	739
Sevir.7G289101.1	1167
Sevir.7G289200.1	1134
Sevir.7G289300.1	1516
Sevir.7G289400.1	2130
Sevir.7G289500.1	2381
Sevir.7G289600.1	2360
Sevir.7G289700.1	2299
Sevir.7G289800.1	2085
Sevir.7G289901.1	2169
Sevir.7G290000.1	1389
Sevir.7G290100.1	1158
Sevir.7G290200.1	1091
Sevir.7G290250.1	1178
Sevir.7G290300.1	657
Sevir.7G290400.1	1606
Sevir.7G290500.1	2636
Sevir.7G290600.1	1059
Sevir.7G290700.1	4156
Sevir.7G290800.1	2379
Sevir.7G290900.5	2294
Sevir.7G291000.1	1594
Sevir.7G291100.1	1282
Sevir.7G291200.1	1626
Sevir.7G291266.1	2190
Sevir.7G291332.1	1169
Sevir.7G291400.1	1091
Sevir.7G291500.1	1680
Sevir.7G291600.1	1992
Sevir.7G291700.1	2242
Sevir.7G291800.1	1624
Sevir.7G291900.1	513
Sevir.7G292000.2	1615
Sevir.7G292050.1	600
Sevir.7G292100.3	2268
Sevir.7G292200.1	192
Sevir.7G292300.1	1152
Sevir.7G292400.1	5000
Sevir.7G292500.2	3671
Sevir.7G292600.1	2110
Sevir.7G292700.1	1517
Sevir.7G292800.1	552
Sevir.7G292866.1	2141
Sevir.7G292932.1	631
Sevir.7G293000.1	2053
Sevir.7G293100.1	2493
Sevir.7G293200.2	1211
Sevir.7G293300.2	2185
Sevir.7G293400.1	1886
Sevir.7G293500.2	2113
Sevir.7G293600.1	1523
Sevir.7G293700.1	702
Sevir.7G293800.1	1832
Sevir.7G293900.1	1811
Sevir.7G294000.1	3205
Sevir.7G294100.1	1538
Sevir.7G294200.1	3737
Sevir.7G294300.1	3211
Sevir.7G294400.1	2036
Sevir.7G294500.1	2019
Sevir.7G294600.1	1410
Sevir.7G294700.1	2186
Sevir.7G294800.1	2840
Sevir.7G294900.1	1835
Sevir.7G295000.2	1760
Sevir.7G295050.1	702
Sevir.7G295100.1	879
Sevir.7G295200.1	2605
Sevir.7G295300.1	1328
Sevir.7G295400.2	1134
Sevir.7G295500.1	1043
Sevir.7G295600.1	1166
Sevir.7G295700.1	2083
Sevir.7G295800.1	1033
Sevir.7G295900.1	947
Sevir.7G296000.1	2101
Sevir.7G296100.2	1413
Sevir.7G296150.1	443
Sevir.7G296201.1	482
Sevir.7G296251.1	1668
Sevir.7G296300.1	991
Sevir.7G296500.1	1152
Sevir.7G296503.1	2508
Sevir.7G296506.1	1796
Sevir.7G296600.1	1333
Sevir.7G296603.1	420
Sevir.7G296633.1	660
Sevir.7G296800.1	1016
Sevir.7G296803.1	2982
Sevir.7G296900.1	1600
Sevir.7G296903.1	1746
Sevir.7G296906.1	1758
Sevir.7G296966.1	198
Sevir.7G297100.2	1729
Sevir.7G297103.1	796
Sevir.7G297106.1	1649
Sevir.7G297109.1	660
Sevir.7G297115.1	2418
Sevir.7G297300.4	2415
Sevir.7G297400.2	4054
Sevir.7G297500.1	2658
Sevir.7G297600.2	3526
Sevir.7G297603.1	2014
Sevir.7G297757.1	1918
Sevir.7G297800.1	1651
Sevir.7G297803.1	2126
Sevir.7G297806.1	923
Sevir.7G297809.1	1298
Sevir.7G297812.1	664
Sevir.7G297815.1	108
Sevir.7G298200.2	1922
Sevir.7G298214.1	1911
Sevir.7G298300.1	285
Sevir.7G298400.2	1314
Sevir.7G298500.1	1204
Sevir.7G298600.1	2335
Sevir.7G298671.1	1834
Sevir.7G298700.1	1200
Sevir.7G298800.1	717
Sevir.7G298900.1	737
Sevir.7G299000.1	2624
Sevir.7G299100.2	3448
Sevir.7G299103.1	2084
Sevir.7G299128.1	964
Sevir.7G299300.1	2142
Sevir.7G299400.1	456
Sevir.7G299500.1	2772
Sevir.7G299585.1	695
Sevir.7G299600.1	2827
Sevir.7G299603.1	129
Sevir.7G299700.1	1746
Sevir.7G299800.1	1026
Sevir.7G299900.1	2423
Sevir.7G300000.1	534
Sevir.7G300042.1	1681
Sevir.7G300100.5	4385
Sevir.7G300200.1	1194
Sevir.7G300300.1	3098
Sevir.7G300400.1	1075
Sevir.7G300403.1	2884
Sevir.7G300500.1	1130
Sevir.7G300600.1	946
Sevir.7G300700.2	1776
Sevir.7G300720.1	760
Sevir.7G300740.1	781
Sevir.7G300760.1	1504
Sevir.7G300780.1	543
Sevir.7G300800.1	402
Sevir.7G300900.2	1725
Sevir.7G301001.1	483
Sevir.7G301100.1	1110
Sevir.7G301150.1	1412
Sevir.7G301200.1	926
Sevir.7G301203.1	1748
Sevir.7G301206.1	2625
Sevir.7G301209.1	3814
Sevir.7G301212.1	1398
Sevir.7G301300.1	1716
Sevir.7G301400.2	915
Sevir.7G301500.1	2338
Sevir.7G301600.1	1636
Sevir.7G301700.1	758
Sevir.7G301800.1	1062
Sevir.7G301900.1	2423
Sevir.7G302001.1	846
Sevir.7G302100.4	2683
Sevir.7G302200.1	1279
Sevir.7G302300.1	1731
Sevir.7G302400.1	2887
Sevir.7G302500.1	138
Sevir.7G302600.2	2463
Sevir.7G302700.1	1086
Sevir.7G302800.1	2019
Sevir.7G302900.1	2397
Sevir.7G302933.1	93
Sevir.7G302966.1	438
Sevir.7G303000.1	675
Sevir.7G303100.2	3604
Sevir.7G303200.1	857
Sevir.7G303300.1	456
Sevir.7G303400.9	7282
Sevir.7G303500.1	414
Sevir.7G303601.1	1261
Sevir.7G303701.1	2889
Sevir.7G303800.1	351
Sevir.7G303900.1	1152
Sevir.7G304000.1	813
Sevir.7G304100.1	848
Sevir.7G304200.1	1681
Sevir.7G304266.1	510
Sevir.7G304332.1	300
Sevir.7G304400.1	1749
Sevir.7G304500.1	2577
Sevir.7G304600.1	666
Sevir.7G304700.1	561
Sevir.7G304800.1	2291
Sevir.7G304900.1	3448
Sevir.7G305100.1	3543
Sevir.7G305200.1	2286
Sevir.7G305300.2	3717
Sevir.7G305350.1	1524
Sevir.7G305400.1	2072
